255,Cempaga,Cempaga
255,Cempaga Hulu,Cempaga Hulu
255,Kota Besi,Kota Besi
255,Mentawa Baru Ketapang,Mentawa Baru Ketapang
255,Mentaya Hilir Selatan,Mentaya Hilir Selatan
255,Mentaya Hilir Utara,Mentaya Hilir Utara
255,Mentaya Hulu,Mentaya Hulu
255,Parenggean,Parenggean
255,Pulau Hanaut,Pulau Hanaut
255,Seranau,Seranau
255,Telaga Antang,Telaga Antang
255,Telawang,Telawang
255,Teluk Sampit,Teluk Sampit
255,Tualan Hulu,Tualan Hulu
27,Anyar,Anyar
27,Bandung,Bandung
27,Baros,Baros
27,Binuang,Binuang
27,Bojonegara,Bojonegara
27,Carenang (Cerenang),Carenang (Cerenang)
27,Cikande,Cikande
27,Cikeusal,Cikeusal
27,Cinangka,Cinangka
27,Ciomas,Ciomas
27,Ciruas,Ciruas
27,Gunungsari,Gunungsari
27,Jawilan,Jawilan
27,Kibin,Kibin
27,Kopo,Kopo
27,Kragilan,Kragilan
27,Kramatwatu,Kramatwatu
27,Lebak Wangi,Lebak Wangi
27,Mancak,Mancak
27,Pabuaran,Pabuaran
27,Padarincang,Padarincang
27,Pamarayan,Pamarayan
27,Petir,Petir
27,Pontang,Pontang
27,Pulo Ampel,Pulo Ampel
27,Tanara,Tanara
27,Tirtayasa,Tirtayasa
27,Tunjung Teja,Tunjung Teja
27,Waringin Kurung,Waringin Kurung
461,Apawer Hulu,Apawer Hulu
461,Bonggo,Bonggo
461,Bonggo Timur,Bonggo Timur
461,Pantai Barat,Pantai Barat
461,Pantai Timur,Pantai Timur
461,Pantai Timur Bagian Barat,Pantai Timur Bagian Barat
461,Sarmi,Sarmi
461,Sarmi Selatan,Sarmi Selatan
461,Sarmi Timur,Sarmi Timur
461,Tor Atas,Tor Atas
457,Aradide,Aradide
457,Bibida,Bibida
457,Bogobaida,Bogobaida
457,Dumadama,Dumadama
457,Ekadide,Ekadide
457,Kebo,Kebo
457,Paniai Barat,Paniai Barat
457,Paniai Timur,Paniai Timur
457,Siriwo,Siriwo
457,Yatamo,Yatamo
511,Aralle,Aralle
511,Balla,Balla
511,Bambang,Bambang
511,Buntumalangka,Buntumalangka
511,Mamasa,Mamasa
511,Mambi,Mambi
511,Mehalaan,Mehalaan
511,Messawa,Messawa
511,Nosu,Nosu
511,Pana,Pana
511,Rantebulahan Timur,Rantebulahan Timur
511,Sesenapadang,Sesenapadang
511,Sumarorong,Sumarorong
511,Tabang,Tabang
511,Tabulahan,Tabulahan
511,Tanduk Kalua,Tanduk Kalua
511,Tawalian,Tawalian
482,Aranday,Aranday
482,Aroba,Aroba
482,Babo,Babo
482,Bintuni,Bintuni
482,Biscoop,Biscoop
482,Dataran Beimes,Dataran Beimes
482,Fafurwar (Irorutu),Fafurwar (Irorutu)
482,Kaitaro,Kaitaro
482,Kamundan,Kamundan
482,Kuri,Kuri
482,Manimeri,Manimeri
482,Masyeta,Masyeta
482,Mayado,Mayado
482,Merdey,Merdey
482,Moskona Barat,Moskona Barat
482,Moskona Selatan,Moskona Selatan
482,Moskona Timur,Moskona Timur
482,Moskona Utara,Moskona Utara
482,Sumuri (Simuri),Sumuri (Simuri)
482,Tembuni,Tembuni
482,Tomu,Tomu
482,Tuhiba,Tuhiba
482,Wamesa (Idoor),Wamesa (Idoor)
482,Weriagar,Weriagar
101,Argapura,Argapura
101,Banjaran,Banjaran
101,Bantarujeg,Bantarujeg
101,Cigasong,Cigasong
101,Cikijing,Cikijing
101,Cingambul,Cingambul
101,Dawuan,Dawuan
101,Jatitujuh,Jatitujuh
101,Jatiwangi,Jatiwangi
101,Kadipaten,Kadipaten
101,Kasokandel,Kasokandel
101,Kertajati,Kertajati
101,Lemahsugih,Lemahsugih
101,Leuwimunding,Leuwimunding
101,Ligung,Ligung
101,Maja,Maja
101,Majalengka,Majalengka
101,Malausma,Malausma
101,Palasah,Palasah
101,Panyingkiran,Panyingkiran
101,Rajagaluh,Rajagaluh
101,Sindang,Sindang
101,Sindangwangi,Sindangwangi
101,Sukahaji,Sukahaji
101,Sumberjaya,Sumberjaya
101,Talaga,Talaga
150,Argomulyo,Argomulyo
150,Sidomukti,Sidomukti
150,Sidorejo,Sidorejo
150,Tingkir,Tingkir
472,Arguni,Arguni
472,Bomberay,Bomberay
472,Fakfak,Fakfak
472,Fakfak Barat,Fakfak Barat
472,Fakfak Tengah,Fakfak Tengah
472,Fakfak Timur,Fakfak Timur
472,Fakfak Timur Tengah,Fakfak Timur Tengah
472,Furwagi,Furwagi
472,Karas,Karas
472,Kayauni,Kayauni
472,Kokas,Kokas
472,Kramongmongga,Kramongmongga
472,Mbahamdandara,Mbahamdandara
472,Pariwari,Pariwari
472,Teluk Patipi,Teluk Patipi
472,Tomage,Tomage
472,Wartutin,Wartutin
185,Arjasa,Arjasa
185,Asembagus,Asembagus
185,Banyuglugur,Banyuglugur
185,Banyuputih,Banyuputih
185,Besuki,Besuki
185,Bungatan,Bungatan
185,Jangkar,Jangkar
185,Jatibanteng,Jatibanteng
185,Kapongan,Kapongan
185,Kendit,Kendit
185,Mangaran,Mangaran
185,Mlandingan,Mlandingan
185,Panarukan,Panarukan
185,Panji,Panji
185,Situbondo,Situbondo
185,Suboh,Suboh
185,Sumbermalang,Sumbermalang
90,Arjasari,Arjasari
90,Baleendah,Baleendah
90,Banjaran,Banjaran
90,Bojongsoang,Bojongsoang
90,Cangkuang,Cangkuang
90,Cicalengka,Cicalengka
90,Cikancung,Cikancung
90,Cilengkrang,Cilengkrang
90,Cileunyi,Cileunyi
90,Cimaung,Cimaung
90,Cimeunyan,Cimeunyan
90,Ciparay,Ciparay
90,Ciwidey,Ciwidey
90,Dayeuhkolot,Dayeuhkolot
90,Ibun,Ibun
90,Katapang,Katapang
90,Kertasari,Kertasari
90,Kutawaringin,Kutawaringin
90,Majalaya,Majalaya
90,Margaasih,Margaasih
90,Margahayu,Margahayu
90,Nagreg,Nagreg
90,Pacet,Pacet
90,Pameungpeuk,Pameungpeuk
90,Pangalengan,Pangalengan
90,Paseh,Paseh
90,Pasirjambu,Pasirjambu
90,Ranca Bali,Ranca Bali
90,Rancaekek,Rancaekek
90,Solokan Jeruk,Solokan Jeruk
90,Soreang,Soreang
96,Arjawinangun,Arjawinangun
96,Astanajapura,Astanajapura
96,Babakan,Babakan
96,Beber,Beber
96,Ciledug,Ciledug
96,Ciwaringin,Ciwaringin
96,Depok,Depok
96,Dukupuntang,Dukupuntang
96,Gebang,Gebang
96,Gegesik,Gegesik
96,Gempol,Gempol
96,Greged (Greget),Greged (Greget)
96,Gunung Jati (Cirebon Utara),Gunung Jati (Cirebon Utara)
96,Jamblang,Jamblang
96,Kaliwedi,Kaliwedi
96,Kapetakan,Kapetakan
96,Karangsembung,Karangsembung
96,Karangwareng,Karangwareng
96,Kedawung,Kedawung
96,Klangenan,Klangenan
96,Lemahabang,Lemahabang
96,Losari,Losari
96,Mundu,Mundu
96,Pabedilan,Pabedilan
96,Pabuaran,Pabuaran
96,Palimanan,Palimanan
96,Pangenan,Pangenan
96,Panguragan,Panguragan
96,Pasaleman,Pasaleman
96,Plered,Plered
96,Plumbon,Plumbon
96,Sedong,Sedong
96,Sumber,Sumber
96,Suranenggala,Suranenggala
96,Susukan,Susukan
96,Susukan Lebak,Susukan Lebak
96,Talun (Cirebon Selatan),Talun (Cirebon Selatan)
96,Tengah Tani,Tengah Tani
96,Waled,Waled
96,Weru,Weru
178,Arjosari,Arjosari
178,Bandar,Bandar
178,Donorojo,Donorojo
178,Kebon Agung,Kebon Agung
178,Nawangan,Nawangan
178,Ngadirojo,Ngadirojo
178,Pacitan,Pacitan
178,Pringkuku,Pringkuku
178,Punung,Punung
178,Sudimoro,Sudimoro
178,Tegalombo,Tegalombo
178,Tulakan,Tulakan
352,Arongan Lambalek,Arongan Lambalek
352,Bubon,Bubon
352,Johan Pahlawan,Johan Pahlawan
352,Kaway XVI,Kaway XVI
352,Meureubo,Meureubo
352,Pante Ceureumen (Pantai Ceuremen),Pante Ceureumen (Pantai Ceuremen)
352,Panton Reu,Panton Reu
352,Samatiga,Samatiga
352,Sungai Mas,Sungai Mas
352,Woyla,Woyla
352,Woyla Barat,Woyla Barat
352,Woyla Timur,Woyla Timur
161,Arosbaya,Arosbaya
161,Bangkalan,Bangkalan
161,Blega,Blega
161,Burneh,Burneh
161,Galis,Galis
161,Geger,Geger
161,Kamal,Kamal
161,Klampis,Klampis
161,Kokop,Kokop
161,Konang,Konang
161,Kwanyar,Kwanyar
161,Labang,Labang
161,Modung,Modung
161,Sepulu,Sepulu
161,Socah,Socah
161,Tanah Merah,Tanah Merah
161,Tanjungbumi,Tanjungbumi
161,Tragah,Tragah
623,Arosuka,Arosuka
447,Arso,Arso
447,Arso Timur,Arso Timur
447,Senggi,Senggi
447,Skanto,Skanto
447,Towe,Towe
447,Waris,Waris
447,Web,Web
325,Aru Selatan,Aru Selatan
325,Aru Selatan Timur,Aru Selatan Timur
325,Aru Selatan Utara,Aru Selatan Utara
325,Aru Tengah,Aru Tengah
325,Aru Tengah Selatan,Aru Tengah Selatan
325,Aru Tengah Timur,Aru Tengah Timur
325,Aru Utara,Aru Utara
325,Aru Utara Timur Batuley,Aru Utara Timur Batuley
325,Pulau-Pulau Aru,Pulau-Pulau Aru
325,Sir-Sir,Sir-Sir
523,Arungkeke,Arungkeke
523,Bangkala,Bangkala
523,Bangkala Barat,Bangkala Barat
523,Batang,Batang
523,Binamu,Binamu
523,Bontoramba,Bontoramba
523,Kelara,Kelara
523,Rumbia,Rumbia
523,Tamalatea,Tamalatea
523,Tarowang,Tarowang
523,Turatea,Turatea
254,Arut Selatan,Arut Selatan
254,Arut Utara,Arut Utara
254,Kotawaringin Lama,Kotawaringin Lama
254,Kumai,Kumai
254,Pangkalan Banteng,Pangkalan Banteng
254,Pangkalan Lada,Pangkalan Lada
395,Asakota,Asakota
395,Bima,Bima
395,Mpunda,Mpunda
395,Raba,Raba
395,Rasanae Barat,Rasanae Barat
395,Rasanae Timur,Rasanae Timur
627,Asam Jujuhan,Asam Jujuhan
627,Koto Baru,Koto Baru
627,Koto Besar,Koto Besar
627,Koto Salak,Koto Salak
627,Padang Laweh,Padang Laweh
627,Pulau Punjung,Pulau Punjung
627,Sembilan Koto,Sembilan Koto
627,Sitiung,Sitiung
627,Sungai Rumbai,Sungai Rumbai
627,Timpeh,Timpeh
627,Tiumang,Tiumang
199,Asemrowo,Asemrowo
199,Benowo,Benowo
199,Bubutan,Bubutan
199,Bulak,Bulak
199,Dukuh Pakis,Dukuh Pakis
199,Gayungan,Gayungan
199,Genteng,Genteng
199,Gubeng,Gubeng
199,Gununganyar,Gununganyar
199,Jambangan,Jambangan
199,Karangpilang,Karangpilang
199,Kenjeran,Kenjeran
199,Krembangan,Krembangan
199,Lakarsantri,Lakarsantri
199,Mulyorejo,Mulyorejo
199,Pabean Cantikan,Pabean Cantikan
199,Pakal,Pakal
199,Rungkut,Rungkut
199,Sambikerep,Sambikerep
199,Sawahan,Sawahan
199,Semampir,Semampir
199,Simokerto,Simokerto
199,Sukolilo,Sukolilo
199,Sukomanunggal,Sukomanunggal
199,Surabaya,Surabaya
199,Tambaksari,Tambaksari
199,Tandes,Tandes
199,Tegalsari,Tegalsari
199,Tenggilis Mejoyo,Tenggilis Mejoyo
199,Wiyung,Wiyung
199,Wonocolo,Wonocolo
199,Wonokromo,Wonokromo
446,Asologaima (Asalogaima),Asologaima (Asalogaima)
446,Asolokobal,Asolokobal
446,Asotipo,Asotipo
446,Bolakme,Bolakme
446,Bpiri,Bpiri
446,Bugi,Bugi
446,Hubikiak,Hubikiak
446,Hubikosi (Hobikosi),Hubikosi (Hobikosi)
446,Ibele,Ibele
446,Itlay Hisage,Itlay Hisage
446,Koragi,Koragi
446,Kurulu,Kurulu
446,Libarek,Libarek
446,Maima,Maima
446,Molagalome,Molagalome
446,Muliama,Muliama
446,Musatfak,Musatfak
446,Napua,Napua
446,Pelebaga,Pelebaga
446,Piramid,Piramid
446,Pisugi,Pisugi
446,Popugoba,Popugoba
446,Siepkosi,Siepkosi
446,Silo Karno Doga,Silo Karno Doga
446,Taelarek,Taelarek
446,Tagime,Tagime
446,Tagineri,Tagineri
446,Trikora,Trikora
446,Usilimo,Usilimo
446,Wadangku,Wadangku
446,Walaik,Walaik
446,Walelagama,Walelagama
446,Wame,Wame
446,Wamena,Wamena
446,Welesi,Welesi
446,Wesaput,Wesaput
446,Wita Waya,Wita Waya
446,Wollo (Wolo),Wollo (Wolo)
446,Wouma,Wouma
446,Yalengga,Yalengga
64,Asparaga,Asparaga
64,Batudaa,Batudaa
64,Batudaa Pantai,Batudaa Pantai
64,Bilato,Bilato
64,Biluhu,Biluhu
64,Boliohuto (Boliyohuto),Boliohuto (Boliyohuto)
64,Bongomeme,Bongomeme
64,Dungaliyo,Dungaliyo
64,Limboto,Limboto
64,Limboto Barat,Limboto Barat
64,Mootilango,Mootilango
64,Pulubala,Pulubala
64,Tabongo,Tabongo
64,Telaga,Telaga
64,Telaga Biru,Telaga Biru
64,Telaga Jaya,Telaga Jaya
64,Tibawa,Tibawa
64,Tilango,Tilango
64,Tolangohula,Tolangohula
452,Assue,Assue
452,Bamgi,Bamgi
452,Citakmitak,Citakmitak
452,Edera,Edera
452,Haju,Haju
452,Kaibar,Kaibar
452,Minyamur,Minyamur
452,Nambioman Bapai (Mambioman),Nambioman Bapai (Mambioman)
452,Obaa,Obaa
452,Passue,Passue
452,Passue Bawah,Passue Bawah
452,Syahcame,Syahcame
452,Ti Zain,Ti Zain
452,Venaha,Venaha
452,Yakomi,Yakomi
404,Atadei,Atadei
404,Buyasuri,Buyasuri
404,Ile Ape,Ile Ape
404,Ile Ape Timur,Ile Ape Timur
404,Lebatukan,Lebatukan
404,Naga Wutung,Naga Wutung
404,Nubatukan,Nubatukan
404,Omesuri,Omesuri
404,Wulandoni,Wulandoni
400,Atambua Barat,Atambua Barat
400,Atambua Kota,Atambua Kota
400,Atambua Selatan,Atambua Selatan
400,Kakuluk Mesak,Kakuluk Mesak
400,Lamaknen,Lamaknen
400,Lamaknen Selatan,Lamaknen Selatan
400,Lasiolat,Lasiolat
400,Nanaet Duabesi,Nanaet Duabesi
400,Raihat,Raihat
400,Raimanuk,Raimanuk
400,Tasifeto Barat,Tasifeto Barat
400,Tasifeto Timur,Tasifeto Timur
61,Atinggota,Atinggota
359,Atu Lintang,Atu Lintang
359,Bebesen,Bebesen
359,Bies,Bies
359,Bintang,Bintang
359,Celala,Celala
359,Jagong Jeget,Jagong Jeget
359,Kebayakan,Kebayakan
359,Ketol,Ketol
359,Kute Panang,Kute Panang
359,Linge,Linge
359,Lut Tawar,Lut Tawar
359,Pegasing,Pegasing
359,Rusip Antara,Rusip Antara
359,Silih Nara,Silih Nara
638,Aur Birugo Tigo Baleh,Aur Birugo Tigo Baleh
638,Guguk Panjang (Guguak Panjang),Guguk Panjang (Guguak Panjang)
638,Mandiangin Koto Selayan,Mandiangin Koto Selayan
536,Awan Rante Karua,Awan Rante Karua
536,Balusu,Balusu
536,Bangkelekila,Bangkelekila
536,Baruppu,Baruppu
536,Buntao,Buntao
536,Buntu Pepasan,Buntu Pepasan
536,Dende'' Piongan Napo,Dende'' Piongan Napo
536,Kapalla Pitu (Kapala Pitu),Kapalla Pitu (Kapala Pitu)
536,Kesu,Kesu
536,Nanggala,Nanggala
536,Rantebua,Rantebua
536,Rantepao,Rantepao
536,Rindingallo,Rindingallo
536,Sa''dan,Sa''dan
536,Sanggalangi,Sanggalangi
536,Sesean,Sesean
536,Sesean Suloara,Sesean Suloara
536,Sopai,Sopai
536,Tallunglipu,Tallunglipu
536,Tikala,Tikala
536,Tondon,Tondon
249,Awang,Awang
249,Benua Lima,Benua Lima
249,Dusun Tengah,Dusun Tengah
249,Dusun Timur,Dusun Timur
249,Karusen Janang,Karusen Janang
249,Paju Epat,Paju Epat
249,Paku,Paku
249,Patangkep Tutui,Patangkep Tutui
249,Pematang Karau,Pematang Karau
249,Raren Batuah,Raren Batuah
225,Awayan,Awayan
225,Batu Mandi,Batu Mandi
225,Halong,Halong
225,Juai,Juai
225,Lampihong,Lampihong
225,Paringin,Paringin
225,Paringin Selatan,Paringin Selatan
225,Tebing Tinggi,Tebing Tinggi
449,Awina,Awina
449,Ayumnati,Ayumnati
449,Balingga,Balingga
449,Balingga Barat,Balingga Barat
449,Bruwa,Bruwa
449,Buguk Gona,Buguk Gona
449,Dimba,Dimba
449,Gamelia,Gamelia
449,Gelok Beam,Gelok Beam
449,Goa Balim,Goa Balim
449,Gollo,Gollo
449,Guna,Guna
449,Gupura,Gupura
449,Karu,Karu
449,Kelulome,Kelulome
449,Kolawa,Kolawa
449,Kuly Lanny,Kuly Lanny
449,Kuyawage,Kuyawage
449,Lannyna,Lannyna
449,Makki,Makki
449,Melagi,Melagi
449,Melagineri,Melagineri
449,Milimbo,Milimbo
449,Mokoni,Mokoni
449,Muara,Muara
449,Nikogwe,Nikogwe
449,Niname,Niname
449,Nogi,Nogi
449,Pirime,Pirime
449,Poga,Poga
449,Tiom,Tiom
449,Tiom Ollo,Tiom Ollo
449,Tiomneri,Tiomneri
449,Wano Barat,Wano Barat
449,Wereka,Wereka
449,Wiringgambut,Wiringgambut
449,Yiginua,Yiginua
449,Yiluk,Yiluk
449,Yugungwi,Yugungwi
478,Ayau,Ayau
478,Batanta Selatan,Batanta Selatan
478,Batanta Utara,Batanta Utara
478,Kepulauan Ayau,Kepulauan Ayau
478,Kepulauan Sembilan,Kepulauan Sembilan
478,Kofiau,Kofiau
478,Kota Waisai,Kota Waisai
478,Meos Mansar,Meos Mansar
478,Misool (Misool Utara),Misool (Misool Utara)
478,Misool Barat,Misool Barat
478,Misool Selatan,Misool Selatan
478,Misool Timur,Misool Timur
478,Salawati Barat,Salawati Barat
478,Salawati Tengah,Salawati Tengah
478,Salawati Utara (Samate),Salawati Utara (Samate)
478,Supnin,Supnin
478,Teluk Mayalibit,Teluk Mayalibit
478,Tiplol Mayalibit,Tiplol Mayalibit
478,Waigeo Barat,Waigeo Barat
478,Waigeo Barat Kepulauan,Waigeo Barat Kepulauan
478,Waigeo Selatan,Waigeo Selatan
478,Waigeo Timur,Waigeo Timur
478,Waigeo Utara,Waigeo Utara
478,Warwabomi,Warwabomi
398,Baa,Baa
181,Babadan,Babadan
181,Badegan,Badegan
181,Balong,Balong
181,Bungkal,Bungkal
181,Jambon,Jambon
181,Jenangan,Jenangan
181,Jetis,Jetis
181,Kauman,Kauman
181,Mlarak,Mlarak
181,Ngebel,Ngebel
181,Ngrayun,Ngrayun
181,Ponorogo,Ponorogo
181,Pudak,Pudak
181,Pulung,Pulung
181,Sambit,Sambit
181,Sampung,Sampung
181,Sawoo,Sawoo
181,Siman,Siman
181,Slahung,Slahung
181,Sooko,Sooko
181,Sukorejo,Sukorejo
353,Babah Rot,Babah Rot
353,Blang Pidie,Blang Pidie
353,Jeumpa,Jeumpa
353,Kuala Batee,Kuala Batee
353,Lembah Sabil,Lembah Sabil
353,Manggeng,Manggeng
353,Setia,Setia
353,Susoh,Susoh
353,Tangan-Tangan,Tangan-Tangan
93,Babakan Madang,Babakan Madang
93,Bojonggede,Bojonggede
93,Caringin,Caringin
93,Cariu,Cariu
93,Ciampea,Ciampea
93,Ciawi,Ciawi
93,Cibinong,Cibinong
93,Cibungbulang,Cibungbulang
93,Cigombong,Cigombong
93,Cigudeg,Cigudeg
93,Cijeruk,Cijeruk
93,Cileungsi,Cileungsi
93,Ciomas,Ciomas
93,Cisarua,Cisarua
93,Ciseeng,Ciseeng
93,Citeureup,Citeureup
93,Dramaga,Dramaga
93,Gunung Putri,Gunung Putri
93,Gunung Sindur,Gunung Sindur
93,Jasinga,Jasinga
93,Jonggol,Jonggol
93,Kemang,Kemang
93,Klapanunggal,Klapanunggal
93,Leuwiliang,Leuwiliang
93,Leuwisadeng,Leuwisadeng
93,Megamendung,Megamendung
93,Nanggung,Nanggung
93,Pamijahan,Pamijahan
93,Parung,Parung
93,Parung Panjang,Parung Panjang
93,Ranca Bungur,Ranca Bungur
93,Rumpin,Rumpin
93,Sukajaya,Sukajaya
93,Sukamakmur,Sukamakmur
93,Sukaraja,Sukaraja
93,Tajurhalang,Tajurhalang
93,Tamansari,Tamansari
93,Tanjungsari,Tanjungsari
93,Tenjo,Tenjo
93,Tenjolaya,Tenjolaya
103,Babakancikao,Babakancikao
103,Bojong,Bojong
103,Bungursari,Bungursari
103,Campaka,Campaka
103,Cibatu,Cibatu
103,Darangdan,Darangdan
103,Jatiluhur,Jatiluhur
103,Kiarapedes,Kiarapedes
103,Maniis,Maniis
103,Pasawahan,Pasawahan
103,Plered,Plered
103,Pondoksalam,Pondoksalam
103,Purwakarta,Purwakarta
103,Sukasari,Sukasari
103,Sukatani,Sukatani
103,Tegal Waru,Tegal Waru
103,Wanayasa,Wanayasa
700,Babalan,Babalan
700,Bahorok,Bahorok
700,Batang Serangan,Batang Serangan
700,Besitang,Besitang
700,Binjai,Binjai
700,Brandan Barat,Brandan Barat
700,Gebang,Gebang
700,Hinai,Hinai
700,Kuala,Kuala
700,Kutambaru,Kutambaru
700,Padang Tualang,Padang Tualang
700,Pangkalan Susu,Pangkalan Susu
700,Pematang Jaya,Pematang Jaya
700,Salapian,Salapian
700,Sawit Seberang,Sawit Seberang
700,Secanggang,Secanggang
700,Sei Binge (Bingai),Sei Binge (Bingai)
700,Sei Lepan,Sei Lepan
700,Selesai,Selesai
700,Sirapit (Serapit),Sirapit (Serapit)
700,Stabat,Stabat
700,Tanjungpura,Tanjungpura
700,Wampu,Wampu
170,Babat,Babat
170,Bluluk,Bluluk
170,Brondong,Brondong
170,Deket,Deket
170,Glagah,Glagah
170,Kalitengah,Kalitengah
170,Karang Geneng,Karang Geneng
170,Karangbinangun,Karangbinangun
170,Kedungpring,Kedungpring
170,Kembangbahu,Kembangbahu
170,Lamongan,Lamongan
170,Laren,Laren
170,Maduran,Maduran
170,Mantup,Mantup
170,Modo,Modo
170,Ngimbang,Ngimbang
170,Paciran,Paciran
170,Pucuk,Pucuk
170,Sambeng,Sambeng
170,Sarirejo,Sarirejo
170,Sekaran,Sekaran
170,Solokuro,Solokuro
170,Sugio,Sugio
170,Sukodadi,Sukodadi
170,Sukorame,Sukorame
170,Tikung,Tikung
170,Turi,Turi
661,Babat Supat,Babat Supat
661,Babat Toman,Babat Toman
661,Batanghari Leko,Batanghari Leko
661,Bayung Lencir,Bayung Lencir
661,Keluang,Keluang
661,Lais,Lais
661,Lalan (Sungai Lalan),Lalan (Sungai Lalan)
661,Lawang Wetan,Lawang Wetan
661,Plakat Tinggi (Pelakat Tinggi),Plakat Tinggi (Pelakat Tinggi)
661,Sanga Desa,Sanga Desa
661,Sekayu,Sekayu
661,Sungai Keruh,Sungai Keruh
661,Sungai Lilin,Sungai Lilin
661,Tungkal Jaya,Tungkal Jaya
92,Babelan,Babelan
92,Bojongmangu,Bojongmangu
92,Cabangbungin,Cabangbungin
92,Cibarusah,Cibarusah
92,Cibitung,Cibitung
92,Cikarang Barat,Cikarang Barat
92,Cikarang Pusat,Cikarang Pusat
92,Cikarang Selatan,Cikarang Selatan
92,Cikarang Timur,Cikarang Timur
92,Cikarang Utara,Cikarang Utara
92,Karangbahagia,Karangbahagia
92,Kedung Waringin,Kedung Waringin
92,Muara Gembong,Muara Gembong
92,Pebayuran,Pebayuran
92,Serang Baru,Serang Baru
92,Setu,Setu
92,Sukakarya,Sukakarya
92,Sukatani,Sukatani
92,Sukawangi,Sukawangi
92,Tambelang,Tambelang
92,Tambun Selatan,Tambun Selatan
92,Tambun Utara,Tambun Utara
92,Tarumajaya,Tarumajaya
360,Babul Makmur,Babul Makmur
360,Babul Rahmah,Babul Rahmah
360,Babussalam,Babussalam
360,Badar,Badar
360,Bambel,Bambel
360,Bukit Tusam,Bukit Tusam
360,Darul Hasanah,Darul Hasanah
360,Deleng Pokhisen,Deleng Pokhisen
360,Ketambe,Ketambe
360,Lawe Alas,Lawe Alas
360,Lawe Bulan,Lawe Bulan
360,Lawe Sigala-Gala,Lawe Sigala-Gala
360,Lawe Sumur,Lawe Sumur
360,Leuser,Leuser
360,Semadam,Semadam
360,Tanah Alas,Tanah Alas
276,Babulu,Babulu
276,Penajam,Penajam
276,Sepaku,Sepaku
276,Waru,Waru
340,Bacan,Bacan
340,Bacan Barat,Bacan Barat
340,Bacan Barat Utara,Bacan Barat Utara
340,Bacan Selatan,Bacan Selatan
340,Bacan Timur,Bacan Timur
340,Bacan Timur Selatan,Bacan Timur Selatan
340,Bacan Timur Tengah,Bacan Timur Tengah
340,Gane Barat,Gane Barat
340,Gane Barat Selatan,Gane Barat Selatan
340,Gane Barat Utara,Gane Barat Utara
340,Gane Timur,Gane Timur
340,Gane Timur Selatan,Gane Timur Selatan
340,Gane Timur Tengah,Gane Timur Tengah
340,Kasiruta Barat,Kasiruta Barat
340,Kasiruta Timur,Kasiruta Timur
340,Kayoa,Kayoa
340,Kayoa Barat,Kayoa Barat
340,Kayoa Selatan,Kayoa Selatan
340,Kayoa Utara,Kayoa Utara
340,Kepulauan Botanglomang,Kepulauan Botanglomang
340,Kepulauan Joronga,Kepulauan Joronga
340,Makian Barat (Pulau Makian),Makian Barat (Pulau Makian)
340,Mandioli Selatan,Mandioli Selatan
340,Mandioli Utara,Mandioli Utara
340,Obi,Obi
340,Obi Barat,Obi Barat
340,Obi Selatan,Obi Selatan
340,Obi Timur,Obi Timur
340,Obi Utara,Obi Utara
340,Pulau Makian,Pulau Makian
541,Bacukiki,Bacukiki
541,Bacukiki Barat,Bacukiki Barat
541,Soreang,Soreang
541,Ujung,Ujung
169,Badas,Badas
169,Banyakan,Banyakan
169,Gampengrejo,Gampengrejo
169,Grogol,Grogol
169,Gurah,Gurah
169,Kandangan,Kandangan
169,Kandat,Kandat
169,Kayen Kidul,Kayen Kidul
169,Kepung,Kepung
169,Kras,Kras
169,Kunjang,Kunjang
169,Mojo,Mojo
169,Ngadiluwih,Ngadiluwih
169,Ngancar,Ngancar
169,Ngasem,Ngasem
169,Pagu,Pagu
169,Papar,Papar
169,Pare,Pare
169,Plemahan,Plemahan
169,Plosoklaten,Plosoklaten
169,Puncu,Puncu
169,Purwoasri,Purwoasri
169,Ringinrejo,Ringinrejo
169,Semen,Semen
169,Tarokan,Tarokan
169,Wates,Wates
22,Badau,Badau
22,Membalong,Membalong
22,Selat Nasik,Selat Nasik
22,Sijuk,Sijuk
22,Tanjung Pandan,Tanjung Pandan
204,Badau,Badau
204,Batang Lupar,Batang Lupar
204,Bika,Bika
204,Boyan Tanjung,Boyan Tanjung
204,Bunut Hilir,Bunut Hilir
204,Bunut Hulu,Bunut Hulu
204,Embaloh Hilir,Embaloh Hilir
204,Embaloh Hulu,Embaloh Hulu
204,Empanang,Empanang
204,Hulu Gurung,Hulu Gurung
204,Jongkong (Jengkong),Jongkong (Jengkong)
204,Kalis,Kalis
204,Mentebah,Mentebah
204,Pengkadan (Batu Datu),Pengkadan (Batu Datu)
204,Puring Kencana,Puring Kencana
204,Putussibau Selatan,Putussibau Selatan
204,Putussibau Utara,Putussibau Utara
204,Seberuang,Seberuang
204,Selimbau,Selimbau
204,Semitau,Semitau
204,Silat Hilir,Silat Hilir
204,Silat Hulu,Silat Hulu
204,Suhaid,Suhaid
132,Bae,Bae
132,Dawe,Dawe
132,Gebog,Gebog
132,Jati,Jati
132,Jekulo,Jekulo
132,Kaliwungu,Kaliwungu
132,Kudus Kota,Kudus Kota
132,Mejobo,Mejobo
132,Undaan,Undaan
527,Baebunta,Baebunta
527,Bone-Bone,Bone-Bone
527,Limbong,Limbong
527,Malangke,Malangke
527,Malangke Barat,Malangke Barat
